index,NDCCode,count,AverageIngredientCost,AverageQuantity,DrugLabel
11802,45802091301.0,6,12.43,142.0,BENZOYL PEROXIDE
19209,68084060201.0,6,32.07,30.0,PERPHENAZINE 4 MG TABLET
8069,8290305109.0,6,1.375,13.5,"BD NEEDLES MIS 27GX1/2"""
2403,115152708.0,6,546.7916666666666,70.0,LAMOTRIGINE TAB 50MG ODT
16964,63304062401.0,6,1.0200000000000002,60.0,FUROSEMIDE TAB 20MG
7893,904606050.0,6,7.046666666666667,99.66666666666667,FERROUS SULF 15 MG IRON/ML DRP
18935,68001010600.0,6,130.18833333333333,112.33333333333333,DIVALPROEX TAB 500MG ER
12517,50111051801.0,6,34.91833333333333,51.666666666666664,THEOPHYLLINE TAB 450MG ER
7072,766784708.0,6,41.87833333333334,110.0,NICORETTE ST GUM 4MG
7075,777310507.0,6,1394.8083333333334,180.0,PROZAC CAP 20MG
18500,66993006785.0,6,17.068333333333335,47.333333333333336,PANTOPRAZOLE TAB 20MG
7894,904606861.0,6,48.98499999999999,70.0,POTASSIUM CHLORIDE
7681,781724355.0,6,295.1916666666666,13.333333333333334,FENTANYL
6825,603537128.0,6,19.973333333333333,125.0,PRIMIDONE TAB 50MG
18926,68001000200.0,6,23.778333333333332,41.666666666666664,NITROFURANTOIN MCR 50 MG CAP
13191,51525047096.0,6,538.8249999999999,560.0,CROMOLYN SOD CON 100/5ML
18517,66993017520.0,6,49.78333333333334,10.0,DORZOLAMIDE HCL
7664,781715209.0,6,299.1816666666667,13.333333333333334,IMIQUIMOD
16674,62559019016.0,6,8.026666666666666,280.0,METOCLOPRAM SOL 5MG/5ML
18501,66993006880.0,6,9.021666666666667,50.0,PANTOPRAZOLE SOD DR 40 MG TAB
17349,64679017103.0,6,30.86,60.0,ROPINIROLE TAB 1MG
6758,603457721.0,6,45.333333333333336,65.0,METHYLPHENID TAB 10MG
2386,115147358.0,6,40.951666666666654,60.0,FLUTICASONE PROPIONATE
17382,64679066901.0,6,187.07333333333335,80.0,LANSOPRAZOLE CAP 15MG DR
11051,42792010701.0,6,134.92999999999998,30.0,SOD SUL/SULF LOT 10-5%
11491,43598030330.0,6,48.49666666666667,40.0,FINASTERIDE TAB 5MG
11750,45802048678.0,6,1.4766666666666666,35.0,DOCUSATE SODIUM
7711,832030200.0,6,233.18666666666664,40.0,CHLORPROMAZINE HCL
17618,64980018603.0,6,178.67,28.0,GRISEOFULVIN TAB MICR 500
11056,42794002002.0,6,52.05833333333334,50.0,LIOTHYRONINE TAB 50MCG
10830,42043014358.0,6,26.814999999999998,216.66666666666666,CEPHALEXIN SUS 250/5ML
6621,603344321.0,6,106.5166666666667,80.0,DIVALPROEX SODIUM
7883,904595961.0,6,9.195,32.666666666666664,CLINDAMYCIN HCL
3549,228263550.0,6,115.65666666666665,127.5,LOVASTATIN
7877,904589261.0,6,39.800000000000004,30.0,PRAVASTATIN SODIUM
13222,51672125304.0,6,200.67333333333332,160.0,FLUOCINONIDE
3423,187084401.0,6,149.93166666666667,20.833333333333332,PHRENILIN FORTE
2979,172392780.0,6,2.3683333333333336,32.0,DIAZEPAM TAB 10MG
6623,603358121.0,6,76.33999999999999,70.0,FELODIPINE TAB 2.5MG ER
2201,93749034.0,6,2156.4066666666668,17.333333333333332,LINEZOLID
13495,51862006301.0,6,0.4816666666666667,21.0,DIAZEPAM TAB 5MG
13186,51525011501.0,6,35.805,48.333333333333336,HYOSCYAMINE TAB 0.375 ER
13533,51862033201.0,6,8.135,65.0,ESTRADIOL TAB 0.5MG
6807,603516832.0,6,6.77,30.0,PHENOBARB TAB 97.2MG
13152,51285036601.0,6,112.89999999999999,7.833333333333333,TREXALL TAB 5MG
13560,51927102300.0,6,47.72166666666667,20.0,LANOLIN ANHYDROUS
12875,50458086401.0,6,880.7099999999999,60.0,NUCYNTA ER TAB 250MG
1819,93506201.0,6,28.333333333333332,60.0,HYDROXYZINE HCL
12876,50458092050.0,6,247.9266666666667,14.0,LEVAQUIN
7593,781595064.0,6,84.24,70.0,VALSART/HCTZ TAB 160-25MG
11892,45963080511.0,6,153.4,30.0,DEXMETHYLPHE CAP 10MG ER
10751,40076000250.0,6,471.8933333333334,58.333333333333336,VUSION OIN
10748,39822041201.0,6,1287.8099999999997,8.166666666666666,Multi-Ingredient Compound
8041,8222093592.0,6,15.549999999999999,41.666666666666664,INSULIN SYRINGE
11834,45861006205.0,6,677.425,250.0,DICLOFENAC SODIUM
2099,93730365.0,6,57.715,45.0,MIRTAZAPINE
13148,51285012870.0,6,307.0133333333333,88.66666666666667,LOESTRIN FE
12885,50474047066.0,6,947.5499999999998,60.0,BRIVIACT TAB 25MG
7208,781202031.0,6,4.471666666666667,44.333333333333336,AMOXICILLIN CAP 250MG
11905,46287000901.0,6,193.4,450.0,ISONIAZID
7211,781204304.0,6,597.945,80.0,RIBAVIRIN CAP 200MG
7584,781591601.0,6,83.09666666666668,29.666666666666668,CHLORPROMAZINE HCL
7222,781206701.0,6,96.45333333333333,60.0,MYCOPHENOLAT CAP 250MG
2109,93732701.0,6,54.13999999999999,60.0,TRANDOLAPRIL
12441,49884090761.0,6,295.705,860.0,MEGESTROL AC SUS 40MG/ML
11402,43547033650.0,6,4.166666666666667,45.0,BENAZEPRIL TAB 10MG
18146,65862021105.0,6,48.363333333333344,70.0,MINOCYCLINE CAP 100MG
2118,93735301.0,6,67.80333333333334,41.5,CALCITRIOL
1791,93440401.0,6,9.566666666666668,22.166666666666668,CLOZAPINE TAB 50MG
17681,65162010210.0,6,99.61333333333334,72.0,Gabapentin
1578,93101510.0,6,74.33166666666666,53.333333333333336,NABUMETONE
18545,66993058030.0,6,90.84000000000002,30.0,DUTAST/TAMSU CAP 0.5-0.4
13178,51293080301.0,6,78.52333333333333,60.0,SALSALATE
13175,51293062701.0,6,26.58833333333334,65.0,PHENOBARB TAB 64.8MG
12467,50102012803.0,6,58.63666666666666,84.0,TARINA FE TAB 1/20
17318,64455006301.0,6,520.1583333333333,77.5,ATIVAN
11411,43547034350.0,6,75.395,30.0,RISPERIDONE TAB 3MG
13549,51862049460.0,6,51.82333333333333,60.0,FLUOCINONIDE
10762,40085020160.0,6,304.85999999999996,60.0,NAFTIFINE CRE HCL 1%
1806,93482001.0,6,8.583333333333334,23.333333333333332,LORAZEPAM
16649,62332008171.0,6,28.0,30.0,VALSART/HCTZ TAB 160-25MG
18894,67877024910.0,6,123.86666666666667,45.0,QUETIAPINE FUMARATE
2459,121053205.0,6,12.38,82.5,CHLORAL HYDR SYP 500/5ML
11118,42826060105.0,6,100.20333333333333,5.0,DUREZOL
11749,45802047265.0,6,227.16,240.0,HYDROCORTISONE-PRAMOXINE
7719,832048411.0,6,44.150000000000006,30.0,BENAZEP/HCTZ TAB 20-12.5
12567,50242009002.0,6,10937.61,24.0,Zelboraf
6436,603015021.0,6,1.67,40.666666666666664,DOCQLACE CAP 100MG
6887,603616020.0,6,1.2300000000000002,30.0,TRAZODONE TAB 50MG
3097,173074110.0,6,349.595,225.0,CEFTIN SUS 250/5ML
18355,66213042204.0,6,164.70166666666668,209.16666666666666,Multi-Ingredient Compound
10976,42291089690.0,6,44.88166666666667,330.0,VENLAFAXINE TAB 100MG
6901,603634228.0,6,70.45666666666666,105.0,VALSARTAN
6500,603210828.0,6,6.335,30.0,AMLODIPINE TAB 2.5MG
10985,42543005262.0,6,44.711666666666666,45.0,NYSTATIN POW 100000
18332,65862075705.0,6,74.64666666666666,6.666666666666667,OLOPATADINE HCL 0.1% EYE DROPS
16802,62856024730.0,6,845.2283333333334,80.0,ARICEPT TAB 23MG
17418,64679075804.0,6,7.05,5.0,KETOROLAC INJ 30MG/ML
10995,42543071305.0,6,52.17000000000001,30.0,CLOPIDOGREL TAB 75MG
16798,62856018010.0,6,2481.0133333333333,13.666666666666666,FRAGMIN INJ 18000UNT
16797,62856015010.0,6,2260.3799999999997,12.666666666666666,FRAGMIN INJ 15000UNT
16905,63304031230.0,6,331.87166666666667,40.0,PIOGLITAZONE HCL
7797,904200940.0,6,0.3416666666666666,43.666666666666664,ASPIRIN TAB 325MG
6536,603221525.0,6,24.220000000000002,67.5,AMITRIPTYLIN TAB 75MG
6421,597016860.0,6,409.61999999999995,42.0,"SYNJARDY 12.5-1,000 MG TABLET"
6420,597016601.0,6,776.71,135.0,FLOMAX CAP 0.4MG
18357,66213042304.0,6,128.70166666666665,119.0,DONNATAL ELX
18365,66220072930.0,6,225.54833333333332,30.0,KRISTALOSE
16843,62991256101.0,6,563.4783333333334,13.333333333333334,Multi-Ingredient Compound
13343,51672135708.0,6,169.7,118.0,FLUOCIN ACET OIL 0.01% SC
2247,93780998.0,6,201.37,30.0,AMLOD/VALSAR TAB /HCTZ
10945,42291060718.0,6,8.998333333333333,180.0,METFORMIN TAB 1000MG
10949,42291061118.0,6,11.449999999999998,60.0,METFORMIN TAB 750MG ER
11548,44087111601.0,6,2533.9183333333335,2.1666666666666665,GONAL-F RFF REDI-JECT
18426,66593312602.0,6,1895.5416666666667,36.833333333333336,VANCOCIN HCL
19029,68001021300.0,6,3.6466666666666665,90.0,LOVASTATIN TAB 10MG
19028,68001021200.0,6,20.145000000000003,90.0,LISINOPRIL 30 MG TABLET
18422,66582032230.0,6,218.1533333333333,40.0,LIPTRUZET TAB 10-40MG
2267,93816610.0,6,227.16499999999996,95.0,QUETIAPINE TAB 50MG
3450,187515060.0,6,265.74999999999994,60.0,RENOVA CRE 0.02%
2278,93834305.0,6,54.74666666666666,195.0,GLYBURIDE TAB 2.5MG
11590,44523060616.0,6,195.10833333333335,438.3333333333333,SODIUM SULFA LIQ 10% WASH
3149,178046502.0,6,445.6816666666667,57.0,AVAR-E LS CRE 10-2%
10958,42291066590.0,6,25.251666666666665,90.0,PRAVASTATIN SODIUM
8082,8290305196.0,6,0.45,6.0,"BD NEEDLES MIS 18GX1.5"""
16856,62991405205.0,6,2.5,30.0,Multi-Ingredient Compound
17483,64720013310.0,6,22.481666666666666,33.5,AMPHET/DEXTR TAB 12.5MG
6412,597014960.0,6,666.9416666666666,160.0,PRADAXA CAP 75MG
7794,904174840.0,6,10.120000000000001,63.333333333333336,IBUPROFEN
17612,64980018105.0,6,108.02,90.0,DIFLUNISAL TAB 500MG
17390,64679071501.0,6,75.03833333333334,24.166666666666668,ZOLPIDEM TARTRATE
3491,228158003.0,6,357.59999999999997,30.0,LAMOTRIGINE TAB 300MG ER
3441,187511045.0,6,49.50333333333333,45.0,BIAFINE EMU
11716,45802036342.0,6,84.985,45.0,TRETINOIN
18967,68001014300.0,6,6.13,90.0,RAMIPRIL 5 MG CAPSULE
10855,42192012116.0,6,297.11833333333334,630.6666666666666,SOD SUL/SULF LIQ WASH
6995,703851023.0,6,2891.6216666666664,78.33333333333333,ENOXAPARIN INJ 150MG/ML
13436,51672407904.0,6,194.24166666666667,59.0,DESONIDE LOT 0.05%
13442,51672409103.0,6,263.0833333333333,91.0,ONDANSETRON SOL 4MG/5ML
1740,93402910.0,6,6.603333333333334,43.166666666666664,INDOMETHACIN CAP 25MG
6404,597014560.0,6,8890.56,60.0,OFEV CAP 150MG
11734,45802042578.0,6,17.256666666666668,13.5,Fexofenadine HCl
10845,42192010406.0,6,160.3116666666667,170.0,BP 10-1
6858,603576528.0,6,31.790000000000003,35.0,SPIRONOLACT TAB 100MG
17606,64980017401.0,6,14.416666666666666,48.333333333333336,CARISOPRODOL
6303,591532110.0,6,127.14999999999999,180.0,PRIMIDONE
7722,832051101.0,6,42.86333333333334,105.0,BETHANECHOL TAB 10MG
7003,713013212.0,6,241.14833333333334,19.666666666666668,PROMETHEGAN
6856,603576516.0,6,22.569999999999997,30.0,SPIRONOLACTONE
13430,51672406104.0,6,175.04666666666665,60.0,HC BUTYRATE SOL 0.1%
7857,904584993.0,6,5.761666666666667,180.0,METFORMIN TAB 500MG
6981,642007912.0,6,86.52500000000002,30.0,VITAFOL-OB TAB 65-1MG
7760,832121310.0,6,34.01833333333333,197.5,JANTOVEN TAB 2.5MG
18299,65862062101.0,6,59.44,180.0,FLECAINIDE TAB 50MG
18453,66758012081.0,6,2190.5033333333336,570.0,KLOR-CON POW 20MEQ
10882,42192034130.0,6,55.24000000000001,25.833333333333332,PRENAISSANCE
11005,42546001510.0,6,196.19000000000003,100.0,BENZEPRO SC AER 9.8%
6968,641604425.0,6,0.695,1.0,LORAZEPAM INJ 2MG/ML
3159,178058208.0,6,46.86166666666667,57.666666666666664,PREDNISOLONE SOL 25MG/5ML
11683,45802017053.0,6,51.29,85.0,UREA
2341,113217662.0,6,27.72,60.0,ALLERGY-D TAB 5-120MG
19108,68012010430.0,6,443.7666666666667,30.0,ZEGERID
6363,591571301.0,6,24.849999999999998,51.0,AMOXAPINE TAB 25MG
1735,93319301.0,6,12.459999999999999,41.666666666666664,KETOPROFEN CAP 50MG
19114,68025004430.0,6,189.905,60.0,OB COMPLETE CAP ONE
13422,51672405201.0,6,243.08666666666667,105.0,ETODOLAC ER TAB 500MG
11023,42546081130.0,6,30.85666666666667,60.0,PR NATAL 400 PAK
6974,641606325.0,6,4.510000000000001,16.666666666666668,MIDAZOLAM INJ 10MG/2ML
17406,64679072801.0,6,37.60333333333334,2.0,SUMATRIPTAN INJ 6MG/0.5
19123,68025008290.0,6,639.4383333333334,39.166666666666664,VENLAFAXINE TAB 225MG ER
1485,93030912.0,6,21.361666666666668,135.0,CLEMASTINE FUMARATE
18435,66685101101.0,6,17.551666666666666,100.0,AMOX/K CLAV SUS 200/5ML
16531,62037069730.0,6,44.09166666666667,40.0,TAZTIA XT
1929,93574265.0,6,218.81000000000003,60.0,CYCLOSPORINE CAP 100MG MD
17802,65162073503.0,6,233.11,60.0,FELBAMATE TAB 600MG
3725,245107430.0,6,526.9899999999999,30.0,QUDEXY XR
13678,51927424900.0,6,56.57166666666668,46.5,Multi-Ingredient Compound
3271,185032501.0,6,76.11666666666666,50.0,BENAZEPRIL-HYDROCHLOROTHIAZIDE
19397,68180040501.0,6,259.7033333333333,66.66666666666667,CEFIXIME
3729,258369090.0,6,72.72333333333333,50.0,DILTIAZEM CAP 300MG/24
17074,63402020230.0,6,2653.15,150.0,APTIOM TAB 200MG
11197,43353007230.0,6,1.9566666666666668,130.0,TRAMADOL HCL TAB 50MG
10655,38779062909.0,6,2.1033333333333335,272.0,SODIUM CHLORIDE POWDER
7343,781320895.0,6,8.496666666666668,1.0,CEFTRIAXONE INJ 1GM
8018,8214030735.0,6,46.693333333333335,233.33333333333334,PEN NEEDLES MIS 31GX8MM
7460,781534201.0,6,56.69166666666667,32.333333333333336,QUETIAPINE TAB 50MG
13689,51927439700.0,6,101.50166666666667,29.166666666666668,Multi-Ingredient Compound
10645,38779043405.0,6,50.208333333333336,60.0,Multi-Ingredient Compound
3787,310010110.0,6,307.83666666666664,90.0,TENORMIN
7336,781317007.0,6,245.9616666666666,1.8333333333333333,SUMATRIPTAN INJ 4MG/0.5
10692,38779193505.0,6,39.806666666666665,140.0,Multi-Ingredient Compound
10676,38779097705.0,6,65.62333333333333,30.0,Multi-Ingredient Compound
1209,78037546.0,6,125.71499999999999,30.0,ELIDEL
13770,51991079306.0,6,156.78500000000003,54.333333333333336,RIVASTIGMINE CAP 1.5MG
1379,87287632.0,6,105.51666666666665,30.0,AVALIDE
7332,781311969.0,6,792.4783333333335,13.0,ENOXAPARIN SODIUM
2712,143998275.0,6,46.455000000000005,112.5,AMOX/K CLAV SUS 400/5ML
11189,43199004101.0,6,79.465,31.333333333333332,METHYLPHENIDATE ER
10601,38779004305.0,6,53.876666666666665,30.0,Multi-Ingredient Compound
13093,51079081220.0,6,87.08166666666666,65.0,NADOLOL
10571,38396030575.0,6,7.414999999999999,100.0,ULTRA THIN LANCETS
11192,43288010410.0,6,1197.1899999999998,52.833333333333336,ZUPLENZ
13673,51927384400.0,6,73.91333333333334,35.0,Multi-Ingredient Compound
2684,143989001.0,6,2.19,20.0,ONDANSETRON INJ 40/20ML
1973,93688871.0,6,532.85,2070.0,MESALAMINE
6189,591335401.0,6,24.713333333333335,37.5,NATEGLINIDE TAB 60MG
1336,85142502.0,6,2141.2066666666665,7.5,TEMODAR
17209,64125012701.0,6,14.728333333333332,240.0,FOLIC ACID
12293,49884032055.0,6,207.70833333333337,32.333333333333336,OLANZAPINE TAB 5MG ODT
17235,64253033335.0,6,44.181666666666665,133.33333333333334,HEPARIN LOCK INJ 100/ML
13743,51991056001.0,6,90.73,50.0,BICALUTAMIDE TAB 50MG
1299,78068615.0,6,6869.28,30.0,PROMACTA TAB 50MG
11288,43386058130.0,6,555.5083333333332,75.83333333333333,METOCLOPRAMIDE HCL ODT
12264,49884022805.0,6,498.1116666666667,80.0,EZETIMIBE TAB 10MG
2588,143144505.0,6,17.724999999999998,93.33333333333333,PHENOBARBITAL
17850,65224033060.0,6,836.3416666666667,76.5,ZOHYDRO ER
3324,185079960.0,6,99.16000000000001,60.0,RIFAMPIN
17820,65162076311.0,6,13.953333333333331,60.0,WARFARIN TAB 2.5MG
1296,78067066.0,6,10462.663333333332,120.0,VOTRIENT TAB 200MG
12982,51079008320.0,6,4.114999999999999,70.0,ISONIAZID TAB 300MG
18765,67544062780.0,6,3.606666666666667,150.0,METOPROL TAR TAB 100MG
1255,78049471.0,6,6918.906666666666,280.0,TOBI NEB 300/5ML
12239,49884011074.0,6,49.78999999999999,42.5,ALPRAZOLAM TAB 0.25 ODT
17116,63481062270.0,6,617.5916666666667,75.0,PERCOCET TAB 10-650MG
18004,65862002306.0,6,120.62333333333333,80.0,MIRTAZAPINE TAB 45MG ODT
17247,64376013805.0,6,119.99999999999999,83.33333333333333,LEVETIRACETA TAB 750MG
18686,67405027560.0,6,47.15,60.0,MOMETASONE FUROATE
12958,50924058510.0,6,19.616666666666664,100.0,SOFT TOUCH
1940,93578698.0,6,2705.4666666666667,90.0,ENTECAVIR
10633,38779028003.0,6,33.72,20.333333333333332,Multi-Ingredient Compound
11235,43353083460.0,6,7.1499999999999995,90.0,ATENOLOL TAB 50MG
19496,68180059702.0,6,227.975,165.0,CELECOXIB CAP 100MG
2632,143318901.0,6,18.55666666666667,130.0,LITHIUM CARBONATE
18808,67767013325.0,6,66.99,60.0,BUPROPION HCL SR
3752,264785010.0,6,0.04,10.0,Multi-Ingredient Compound
17255,64376060301.0,6,122.13666666666667,80.0,METHSCOPOLAM TAB 2.5MG
18020,65862004405.0,6,7.248333333333334,60.0,LISINOPRIL-HYDROCHLOROTHIAZIDE
17860,65580030109.0,6,274.12499999999994,55.0,VENLAFAXINE TAB 37.5 ER
17088,63402051324.0,6,226.66333333333333,156.0,XOPENEX NEB 1.25/3ML
8037,8222092595.0,6,19.99,100.0,INSULIN SYRINGE
10582,38396050175.0,6,6.97,100.0,LANCETS
13650,51927324800.0,6,29.096666666666668,10.0,Multi-Ingredient Compound
12980,51079007720.0,6,8.096666666666666,93.33333333333333,HYDROXYZ PAM CAP 25MG
2539,135051101.0,6,58.699999999999996,124.66666666666667,NICORETTE LOZ 4MG MINT
7496,781542292.0,6,155.99166666666667,60.0,PIOGLITAZONE TAB 45MG
6682,603396832.0,6,15.401666666666666,35.0,HYDROXYZ HCL TAB 25MG
1870,93534601.0,6,112.96833333333335,80.0,METHYLPHENID CAP 20MG ER
11169,42937070518.0,6,14.165,30.0,PRENATAL PLUS
2549,143117110.0,6,26.456666666666667,90.0,CAPTOPRIL TAB 12.5MG
11168,42937070510.0,6,6.816666666666667,30.666666666666668,PRENATAL+FE TAB 29-1MG
18066,65862010001.0,6,56.81,100.0,CEFPROZIL SUS 250/5ML
1183,78031515.0,6,223.52999999999997,50.0,DIOVAN HCT TAB 160-12.5
13124,51224015150.0,6,136.95166666666668,120.0,URSODIOL CAP 300MG
3697,245014715.0,6,19.38333333333333,90.0,PACERONE
7531,781563701.0,6,201.66,120.0,CARBIDOPA-LEVODOPA-ENTA 100 MG
17017,63323001002.0,6,21.401666666666667,1344.3333333333333,Multi-Ingredient Compound
3660,245000835.0,6,115.44333333333334,4.333333333333333,FORTICAL SPR 200/ACT
2060,93725201.0,6,52.25666666666666,50.0,FEXOFENADINE HCL
11967,47335067513.0,6,88.21500000000002,90.0,DILTIAZEM CAP 120MG ER
11159,42865030002.0,6,663.3933333333333,505.0,ZENPEP CAP 5000UNIT
12364,49884066601.0,6,114.31333333333333,40.0,MORPHINE SUL CAP 30MG ER
17902,65597011890.0,6,569.8833333333333,90.0,TRIBENZOR40- TAB 10-25MG
19528,68180079901.0,6,23.566666666666666,40.0,POT CHLORIDE CAP 10MEQ ER
10722,38779252907.0,6,339.01,140.0,Multi-Ingredient Compound
11959,47335063768.0,6,43.288333333333334,12.0,ALENDRONATE TAB 35MG
17293,64380072106.0,6,1007.0316666666668,520.0,TACROLIMUS CAP 1MG
13016,51079020520.0,6,10.615,100.0,ALLOPURINOL TAB 100MG
17892,65597011290.0,6,454.18499999999995,90.0,AZOR
16587,62175020443.0,6,105.00666666666666,50.0,MONTELUKAST CHW 4MG
18094,65862015630.0,6,12.268333333333333,30.0,PAROXETINE HCL
17301,64380075806.0,6,50.129999999999995,120.0,ACARBOSE TAB 25MG
3368,186037028.0,6,301.215,7.166666666666667,SYMBICORT AER 160-4.5
12148,49348093782.0,6,2.2383333333333337,31.333333333333332,SM ASPIRIN TAB 325MG EC
2850,168031285.0,6,119.80333333333333,85.0,ECONAZOLE NITRATE
10566,38341033101.0,6,15.018333333333333,100.0,PREVIDENT
18712,67457014630.0,6,99.71833333333332,25.166666666666668,B-COMPLEX INJ
12397,49884077905.0,6,19.216666666666665,52.5,IBUPROFEN
12028,47781015475.0,6,1676.1299999999999,130.0,NAPROXEN SOD TAB 500MG CR
13035,51079041120.0,6,25.28,30.0,ATORVASTATIN CALCIUM
12200,49781014214.0,6,59.99,28.0,NICOTINE TD DIS 21MG/24H
12393,49884076278.0,6,159.13666666666668,10.0,FENTANYL DIS 50MCG/HR
2699,143993901.0,6,6.826666666666667,27.666666666666668,AMOXICILLIN
2698,143993805.0,6,5.535,21.0,AMOXICILLIN CAP 250MG
13590,51927145400.0,6,20.633333333333336,60.0,Multi-Ingredient Compound
19542,68180085713.0,6,21.67833333333333,46.666666666666664,LEVONOR/ETHI TAB
11331,43547022510.0,6,4.745000000000001,43.333333333333336,METHOCARBAM TAB 500MG
12905,50532006605.0,6,435.2200000000001,4.0,MESALAMINE KIT 4GM
18705,67405082508.0,6,8.769999999999998,237.0,BENZOYL PER LIQ 5% WASH
8026,8214065750.0,6,3.8616666666666664,100.0,HLTHY ACCNTS MIS LANC 30G
1407,93001806.0,6,181.63,118.0,TOLTERODINE TAB 2MG
2522,135015807.0,6,35.589999999999996,110.0,NICORETTE
12011,47335092483.0,6,107.92,40.0,LANSOPRAZOLE
12004,47335090418.0,6,94.84833333333331,30.0,QUETIAPINE FUMARATE
17417,64679074204.0,5,5.576,30.0,RANITIDINE TAB 300MG
18682,67405010015.0,5,13.11,15.0,MOMETASONE CRE 0.1%
20281,68682071290.0,5,35.314,54.0,ENALAPRIL MALEATE
18455,66758014081.0,5,271.31,540.0,KLOR-CON/EF TAB 25MEQ FR
17215,64125013401.0,5,20.186,90.0,IMIPRAMINE HCL
11525,43598053660.0,5,40.068000000000005,54.0,BUPROPION TAB 100MG ER
9817,23155023505.0,5,23.484,120.0,GLYB/METFORM TAB 5-500MG
195,6073554.0,5,267.90199999999993,90.0,ZOCOR
8005,4351098510.0,5,5.941999999999999,1.0,AEROCHAMBER MIS MV
11526,43598053705.0,5,61.705999999999996,78.0,BUPROPION TAB 150MG ER
184,6057562.0,5,888.9739999999999,180.0,JANUMET TAB 50-500MG
12984,51079008720.0,5,17.436,78.0,MIRTAZAPINE
20289,68682099230.0,5,347.74,30.0,FLUOCINONIDE CRE 0.1%
17446,64679093601.0,5,5.758,66.0,FAMOTIDINE
12761,50428451301.0,5,38.373999999999995,112.0,OMEPRAZOLE TAB 20MG
3286,185055030.0,5,312.98400000000004,48.8,ITRACONAZOLE CAP 100MG
2236,93767806.0,5,126.65,60.0,PIOGLITA/MET TAB 15-850MG
14494,55111019730.0,5,6.275999999999999,42.0,SIMVASTATIN
14705,55513020901.0,5,5205.82,8.0,NEUPOGEN
11258,43386011801.0,5,39.23800000000001,61.0,HYDROCODONE/ TAB HOMATROP
6879,603592816.0,5,312.33200000000005,90.0,TELMISA/HCTZ TAB 80-25MG
3155,178048508.0,5,458.758,237.0,OVACE PLUS SHA 10%
2235,93767706.0,5,708.35,186.0,PIOGLITAZONE-METFORMIN
18444,66689002416.0,5,31.198,508.0,OXYCODONE HCL
14702,55513014410.0,5,836.9,4.8,EPOGEN
3836,310614530.0,5,626.2940000000001,54.0,KOMBIGLYZE XR
5484,527133701.0,5,42.13,59.4,BACLOFEN TAB 20MG
17203,64116012101.0,5,7887.360000000001,270.0,ESBRIET
4605,378456177.0,5,40.565999999999995,126.0,POTASSIUM CL ER 10 MEQ TABLET
9603,16781021616.0,5,316.87,450.0,HYLATOPIC CRE PLUS
5512,527135501.0,5,79.83399999999999,96.0,HYDROMORPHON TAB 8MG
14700,55513007530.0,5,1357.72,30.0,SENSIPAR
18450,66689079050.0,5,132.80599999999998,328.0,SUCRALFATE
14713,55513075001.0,5,1098.056,2.0,REPATHA SYRINGE
9806,23155016831.0,5,3.3560000000000003,20.0,ONDANSETRON INJ 40/20ML
2240,93775598.0,5,66.71,66.0,FENOFIBRATE TAB 48MG
18706,67425000312.0,5,93.21,2.0,ISTALOL SOL 0.5% OP
11532,43598055530.0,5,1012.03,57.0,ARIPIPRAZOLE TAB 5MG
3270,185028201.0,5,16.52,30.0,METOPROLOL TAB 50MG ER
5482,527133501.0,5,37.2,53.6,DOXYCYCLINE MONOHYDRATE
14696,55513002304.0,5,2707.36,2.0,ARANESP
8560,11822317510.0,5,1.018,46.4,RA ASPIRIN TAB 325MG
190,6071131.0,5,158.178,30.0,SINGULAIR CHW 4MG
17303,64380077302.0,5,62.78399999999999,12.0,IMIQUIMOD CRE 5%
8713,13548003025.0,5,144.526,25.0,AKNE-MYCIN
14683,55253060130.0,5,421.84800000000007,84.0,TIAGABINE TAB 4MG
14564,55111034230.0,5,3.28,30.0,CITALOPRAM HBR
18624,67253014845.0,5,3.9219999999999997,128.0,AMOXICILLIN SUS 250/5ML
12925,50742010801.0,5,3.8520000000000003,126.0,METOPROL TAR TAB 50MG
17332,64679010102.0,5,207.262,180.0,BUPROPION HCL SR
20376,69097022712.0,5,108.002,40.4,DOXYCYCL HYC TAB 100MG
252,7464213.0,5,9563.934,30.0,PROMACTA TAB 75MG
17337,64679010504.0,5,121.01399999999998,60.0,BUPROPION HCL SR
17341,64679015203.0,5,163.812,43.2,VALACYCLOVIR TAB 500MG
17277,64376080910.0,5,0.8620000000000001,66.0,FERROUS SULF TAB 325MG
6799,603506321.0,5,54.22399999999999,29.6,PERPHENAZINE TAB 16MG
20387,69097081212.0,5,70.104,114.0,GABAPENTIN TAB 600MG
5425,487980101.0,5,8.126,90.0,IPRATROPIUM SOL 0.02%INH
6734,603423016.0,5,62.876,30.0,LOSARTAN/HCT TAB 100-25
9694,17772012301.0,5,1495.334,150.0,OXTELLAR XR TAB 600MG
8583,11822573120.0,5,41.918000000000006,22.4,NICOTINE TD DIS 7MG/24HR
5375,472047860.0,5,94.30799999999999,60.0,DESOXIMETAS CRE 0.25%
12938,50742015405.0,5,6.33,78.0,METFORMIN TAB 500MG
18542,66993047096.0,5,715.208,784.0,CROMOLYN SOD CON 100/5ML
20335,69076050060.0,5,41.452000000000005,60.0,LEVETIRACETA TAB 500MG ER
20464,69202078088.0,5,763.0179999999999,953.4,ULESFIA LOT 5%
6788,603499228.0,5,91.638,76.0,OXYCODONE TAB 30MG
15736,60429020990.0,5,7.183999999999999,90.0,LISINOPRIL TAB 20MG
